Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score
Random,618729," And aren't you pleased?... That way you'll have a new kind of adventure.
",1,0,0,0,5,A2UFD1I8ZO1V4G,AVWFW00UYDVUD,AYG3MF094634L,A1TLLJDX8H4JP1,A3KVLFBRO8X2MZ,0.5
Random,69301," That's Pat Verona? The one who was gone for a year? I heard he was doing porn movies.
",1,0,0,0,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A28ZB4ZB13BWAI,0.5
Random,56086," Sidney, please, dear, if you feel nervous...
",1,0,0,0,7,ANGX5PAAYGL9P,A2YFPO0N4GIS25,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.7
Random,396481," No, I'd already sent them home. You can blame me for losing the sword, but please trust that I'll get it back soon using my own methods.
",1,0,0,0,7,A1486XFUE4FA27,A233ONYNWKDIYF,A3GEHPUTISVNB4,AO5E3LWBYM72K,AC25X12LNYY6Y,0.7
Random,404082," I was kidding. People actually live there?
",1,0,0,0,5,AW6UIL04MLQ9N,AAZKHFKG1B8VQ,AYG3MF094634L,A1E0EK09CA5OIO,ABM77ZQWCHPNX,0.5
Random,618720," But I can't... I gotta get out of here... Skipper, please...
",1,0,0,0,7,A2QN0EGBRGJU1M,A1VE0KG5BAO7EU,AYG3MF094634L,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,0.7
Random,618723," Yeah, just her in the shower.  Nothing happened.  Look, I'm sure you probably think I'm a fool and I fucked up, but...
",1,0,0,0,3,A2YFPO0N4GIS25,A3CA5S8GR8TZ1U,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.3
Random,106186," Promise me you won't talk to any boys unless your sister is present.
",1,0,0,0,5,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A07479753QYCZ4D30VB72,A29B522D0BX6HN,AIPK94CUWL45W,0.5
Random,17795," No, please. I won't.
",1,0,0,0,7,A233ONYNWKDIYF,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A2AMGE57IJVSHF,0.7
Random,622247," That's easy. I'll explain that in a minute. This is your ticket. When you get on the bus here, the driver will take this part. You will ride to Omaha. When you get to Omaha, ask the driver. 'Salt Lake City, please. I do not speak English.'
",1,0,0,0,5,A233ONYNWKDIYF,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,A3TFQK7QK8X6LM,0.5
Random,42991," -- what're you doing? -- Jason, please, tell me what's happening!
",1,0,0,0,7,A233ONYNWKDIYF,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2ULMYRKQMNNFG,A37ADCYLCSB5O2,0.7
Random,619983," No more than the woman who said she would take Granada from the Moors.
",1,0,0,0,5,ANMGOZ451W9ZN,AO5E3LWBYM72K,A3HL4QP95BEAG3,A2MWGIVIKOXWYM,A2UBXHCHM2I6IL,0.5
Random,105567," ... But there is worse.  He ordered the execution of five members of the nobility...
",1,0,0,0,5,A233ONYNWKDIYF,A21753FQKCM5DQ,A2VMJFBCB921NI,ARYGQ46IMW8AU,AZOAW8JH5HJJK,0.5
Random,211903," It's not that easy.  Maybe you can take chances; maybe you can wander around like some stray wherever you please.  I can't.  I don't want to be alone.  I need to know I'm going to be taken care of.
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,AIPK94CUWL45W,0.7
Random,473093," Do you live alone?  I've been in these clothes since...the killings.  Could we stop at your place? I could take a shower...before I go into custody?
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A00613921OIEGJA322163,ANVEDG15GV3QE,0.5
Random,498529," Well, yes, compared to your other choices of expression this year, today's events are quite mild.  By the way, Bobby Rictor's gonad retrieval operation went quite well, in case you're interested.
",1,0,0,0,5,A21753FQKCM5DQ,A2UFD1I8ZO1V4G,AAZKHFKG1B8VQ,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,0.5
Random,41529," Yes - one please.
",1,0,0,0,7,A22DP0ST9DWG9O,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.7
Random,587576," You wanna talk to her alone?
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A34A6MSJTD9A4L,A3LXBP8T6JMY9B,A1Y3Z92RE62NPS,0.5
Random,579888," No, no -- just a moment, please.
",1,0,0,0,7,AUJNGT4ODJ6TE,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPXB863TARAK,0.7
Random,368661," I see.  Mr. Franklin, I must ask you and Miss Hayes to keep this incident with Mr. Gardiner to yourselves. There's no telling what he was involved in, and the matter may be extremely confidential. So please, not a word.
",1,0,0,0,5,A1R4VG71V6XECZ,A233ONYNWKDIYF,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,0.5
Random,627236," Let me know if I can help, Alan. Youâ€™re bad about asking for help, but please ask me. Anything, anytime.
",1,0,0,0,7,AEWF3138PFWEN,A3CA5S8GR8TZ1U,AYG3MF094634L,A3MN5VOZFQPNZF,A1F4D2PZ7NNWTL,0.7
Random,251506," So Dorsey can get the girl?
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,AIPK94CUWL45W,0.5
Random,278434," They're running the rest of me next month.
",1,0,0,0,5,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A13CO3B2BRXQLZ,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.5
Random,627233," Buddy, I have to ask you, as bad as I've been please have pity on me and don't ruin me by telling them what I did. I know it was bad, it was bad and dumb. But mostly it was dumb, I didn't mean you no harm, I'd never want to hurt a hair on your head and that's the truth. I love you. But they'd think I did, they'd think I was awful, they'd despise me and hate me...
",1,0,0,0,3,AYG3MF094634L,A49HPQ9P5AHU4,A1E0EK09CA5OIO,A38WUWONC7EXTO,A2JKFTV0JXWMI6,0.3
Random,192478," What are you doing?
",1,0,0,0,5,A21753FQKCM5DQ,AYG3MF094634L,A3EJ5TT2ZGBIDA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.5
Random,621917," Right.  Bombardier, to me please.
",1,0,0,0,7,AYG3MF094634L,A3KVLFBRO8X2MZ,A3EJ5TT2ZGBIDA,A1DTQSIIYIZL62,A2WZQ92N4809N1,0.7
Random,424998," I find that hard to believe.
",1,0,0,0,5,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28ZB4ZB13BWAI,A3IHLWMZNBLUR4,0.5
Random,139091," Hello. Get me the police, please.
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.7
Random,602055," I remember something lost ... I'm so confused! Oh, please, just tell me if you recognize me! Do you think I could have... belonged to you ...
",1,0,0,0,7,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A2QH1BQA6GR48O,AIPK94CUWL45W,0.7
Random,418733," I don't even watch TV.
",1,0,0,0,5,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,AYG3MF094634L,A1KC138MX47DXA,A1Y3Z92RE62NPS,0.5
Random,348677," Did the D.A. videotape her deposition?
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.5
Random,135334," Really?  God... I wouldn't know where to start... and yet...
",1,0,0,0,5,APMYUTI3V3Y6R,A2UFD1I8ZO1V4G,AD317NO9623GZ,ANVEDG15GV3QE,A3IHLWMZNBLUR4,0.5
Random,345103," Neo, please, you have to trust me.
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,AD317NO9623GZ,A3S5L3I8O3Q2G,A3IHLWMZNBLUR4,0.7
Random,188936," Oh, will you come in please, gentlemen?
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,AIPK94CUWL45W,0.7
Random,623223," Didn't have you pegged for a Gigglepuss fan.  Aren't they a little too pre-teen belly-button ring for you?
",1,0,0,0,7,A2UFD1I8ZO1V4G,AYG3MF094634L,AO5E3LWBYM72K,A1RT9SQ9D9DLOV,AD1IH74UX9IAI,0.7
Random,203736," Aw, please, sir -- this job, it's all I got!
",1,0,0,0,7,A233ONYNWKDIYF,A2X9AEDAHF7O7S,AYG3MF094634L,A1F4D2PZ7NNWTL,AZOAW8JH5HJJK,0.7
Random,44566," The State has some reason to be interested in this man's proposition, Your Eminence...
",1,0,0,0,5,A233ONYNWKDIYF,AI4WWBB2PNCKH,AQCKOYMQSTWQT,A2QH1BQA6GR48O,A29B522D0BX6HN,0.5
Random,476075," If I could have a blade, then I would be please to run with you.
",1,0,0,0,5,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,0.5
Random,274716," You are so completely unbalanced.
",1,0,0,0,3,A233ONYNWKDIYF,AEWF3138PFWEN,A1GWSZ4I2QGCNJ,A2ULMYRKQMNNFG,AZ1RJVNOZFIWV,0.3
Random,168149," May I have your name please?
",1,0,0,0,7,A233ONYNWKDIYF,AYG3MF094634L,A2MWGIVIKOXWYM,A22CF8BF9YQND7,A38N58BSMTA0BE,0.7
Random,622063," You're concentrating awfully hard considering it's gym class.
",1,0,0,0,3,ANGX5PAAYGL9P,AO5E3LWBYM72K,A2MWGIVIKOXWYM,A2LQ33BQ8G259D,A872FSFU7WV6W,0.3
Random,109742," But I can't lose this post, I simply can't! Excellency, please. Let's go to the palace, and you can explain to the Emperor that Herr Sommer is an awful choice. He could actually do musical harm to the Princess!
",1,0,0,0,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.5
Random,364453," No please, let me sit this one out.
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,0.7
Random,629693," You wanna let me see your license, please?
",1,0,0,0,7,A233ONYNWKDIYF,AYG3MF094634L,A2MWGIVIKOXWYM,A22CF8BF9YQND7,A38N58BSMTA0BE,0.7
Random,330257," Mind if I ride along with you?
",1,0,0,0,7,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A29B522D0BX6HN,AIPK94CUWL45W,0.7
Random,609780," When you were gone last year -- where were you?
",1,0,0,0,7,A3I83CQLOZRO79,A233ONYNWKDIYF,AI4WWBB2PNCKH,A26YKYQIA3GX8B,A28K8ST8B2XU0N,0.7
Random,403226," Jason, please don't do this...it won't ever be over like this.
",1,0,0,0,7,A2UFD1I8ZO1V4G,A6YO9886DY2SC,AO5E3LWBYM72K,ARYGQ46IMW8AU,A1Y3Z92RE62NPS,0.7
Random,517707," No talking please. I'm going to ask you some questions. Please answer all questions truthfully. We'll know if you don't. Birthplace ?
",1,0,0,0,7,A3GEHPUTISVNB4,A3L8MJ1C4OEDGV,A2ULMYRKQMNNFG,A38WUWONC7EXTO,AEYHIQUDWJ3KV,0.7
Random,440066," With a face like that?  I don't want you looking at me.  You hear?
",1,0,0,0,3,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.3
Random,623829," Look, Father this is hard for you- please. But for priests on the campus here, you're the psychiatrist; you'd know who was sick at the time, who wasn't. I mean this kind of sickness. You'd know that.
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1DTQSIIYIZL62,A38N58BSMTA0BE,0.7
Random,325029," Kathy, please.  You're going to wear a hole in the carpet.
",1,0,0,0,3,A2QN0EGBRGJU1M,A1VE0KG5BAO7EU,AYG3MF094634L,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,0.3
Random,422346," Mr. Sulu, if you please.
",1,0,0,0,5,A6YO9886DY2SC,A1T546143DSJDI,A3CFNUD7VR2E1E,A2LQ33BQ8G259D,A2UBXHCHM2I6IL,0.5
Random,477399," This is a Harkonnen animal.  Let me, please, my Lord.
",1,0,0,0,7,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,A1RT9SQ9D9DLOV,A1DTQSIIYIZL62,A1Y3Z92RE62NPS,0.7
Random,328384," My son, my son...  Your certitudes are sometimes frightening...  Christopher, you must speak to them. And if you don't I will.
",1,0,0,0,5,A16PRU8T6NZLN5,A2UFD1I8ZO1V4G,A2UBXHCHM2I6IL,A37ADCYLCSB5O2,A13CO3B2BRXQLZ,0.5
Random,247165," Well, there's someone I think might be --
",1,0,0,0,5,A2VMJFBCB921NI,A3LXBP8T6JMY9B,A3EJ5TT2ZGBIDA,A302M81U0HM7RJ,A1F4D2PZ7NNWTL,0.5
Random,616886," Bad news, you crazy? You have no world view, Wladek, that's your trouble. The news couldn't be better. The moment Hitler invaded Russia, I knew we'd be all right. Remember Napoleon. Same business. The Germans will freeze to death, please God.
",1,0,0,0,3,AYG3MF094634L,A34A6MSJTD9A4L,A2ULMYRKQMNNFG,A204JAK7QRDWVM,A37ADCYLCSB5O2,0.3
Random,336138," But -- who -- what --?
",1,0,0,0,5,A199E33VY97TR,A2GSW5RBAT5LQ5,ARYGQ46IMW8AU,A3EJ5TT2ZGBIDA,A26NYABOD7YBW8,0.5
Random,83428," Millie, please.  I don't have a son. I think you better leave now young man. Buzz gestures towards the front door.
",1,0,0,0,7,A233ONYNWKDIYF,A1W2G1N4BDF2DW,AD317NO9623GZ,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,0.7
Random,236068," Quiet down, please! Take it easy, folks. Everything will be all right.
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A14L1L022A4SG7,A3S5L3I8O3Q2G,0.7
Random,509515," Just tonight, please?  I can't handle the nightmare.  Not tonight.  Not after Phillip.
",1,0,0,0,7,A3S5L3I8O3Q2G,A3HB9PPUZU565U,A1G8ATI1XR2HWT,A2GODV4YZGD8X9,AIPK94CUWL45W,0.7
Random,179068," I know you need to please Lisa. An ass like that is hard to find. Good bodyguards are even harder.
",1,0,0,0,5,A233ONYNWKDIYF,AW6UIL04MLQ9N,A1BJTTNDDFZ3ZP,A2ULMYRKQMNNFG,A38WUWONC7EXTO,0.5
Random,429967," Mr. Lipnik, please â€“
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1BJTTNDDFZ3ZP,A3454T4PU9GJM0,A2ULMYRKQMNNFG,0.7
Random,522923," Your opinion.  You see, they going to make a movie about me, too, Eddie.  And write books.
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A29B522D0BX6HN,A2OXPRC8XC8T5J,A3GLUDQZGEJL5G,0.7
Random,470260," Yes, but he was a cop.
",1,0,0,0,5,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A19ZT0TQPFA2,0.5
Random,627308," Yes, sir, name, please?
",1,0,0,0,7,A1VE0KG5BAO7EU,A3454T4PU9GJM0,A2ULMYRKQMNNFG,A872FSFU7WV6W,A1F4D2PZ7NNWTL,0.7
Random,597703," Oh, yes. Will you help me fold these, please?
",1,0,0,0,7,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,0.7
Random,251643," Will you please stop fighting?  Just let those people die so we can get on with our new lives together!  Trust me, one day we'll look back on this day and laugh. You got to admit, it's a lot more fun to be the villain.
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A28TXBSZPWMEU9,A2QH1BQA6GR48O,AIPK94CUWL45W,0.7
Random,232367," And now, drum roll please...
",1,0,0,0,7,A2UFD1I8ZO1V4G,AYG3MF094634L,AO5E3LWBYM72K,A1RT9SQ9D9DLOV,AD1IH74UX9IAI,0.7
Random,608307," The last one, please.
",1,0,0,0,7,A2YFPO0N4GIS25,A34A6MSJTD9A4L,A204JAK7QRDWVM,A1KC138MX47DXA,A13CO3B2BRXQLZ,0.7
Random,622665," The land is there.  I know it!
",1,0,0,0,5,A233ONYNWKDIYF,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,A3TFQK7QK8X6LM,0.5
Random,26850," I can't take a girl like that out on twenty bucks.
",1,0,0,0,5,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A3GOI327COFGY5,0.5
Random,490981," You please excuse...  I have been making examination of this young man to find if he will be soldier in our army.
",1,0,0,0,3,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,A2CE0KVP4A8J8K,0.3
Random,622661," Oh, please. Okay, so give me the Zen master's address, I'll think of a reason to stop by.
",1,0,0,0,7,A233ONYNWKDIYF,A6YO9886DY2SC,AYG3MF094634L,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.7
Random,157689," He had a videocamera?  Where is she? Quickly!
",1,0,0,0,5,A233ONYNWKDIYF,APMYUTI3V3Y6R,A28TXBSZPWMEU9,A29B522D0BX6HN,A19ZT0TQPFA2,0.5
Random,479175," Jack, please go away. Please go away.
",1,0,0,0,10,A233ONYNWKDIYF,A1W2G1N4BDF2DW,AD317NO9623GZ,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,1
Random,626307," Thank God!  If I had to hear one more story about your coiffure...
",1,0,0,0,5,A1R4VG71V6XECZ,A21753FQKCM5DQ,AO5E3LWBYM72K,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,0.5
Random,621465," Larry, I'm so scared, would you please hold me.
",1,0,0,0,7,A1QV3X9YMQQ3OQ,AYG3MF094634L,A3TFQK7QK8X6LM,AZOAW8JH5HJJK,A1E2GQZEL6QET9,0.7
Random,112012," 'Kay, well, could you walk faster, please.
",1,0,0,0,7,AYG3MF094634L,AO5E3LWBYM72K,ARYGQ46IMW8AU,A3CFNUD7VR2E1E,A34ZSF2JSRXIRP,0.7
Random,243621," Father, I have betrayed my family. I betrayed my men.  And I betrayed you.
",1,0,0,0,5,A233ONYNWKDIYF,AYG3MF094634L,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.5
Random,625663," That's where I was last year.  She'd never lived alone -- my grandfather died -- I stayed with her.  I wasn't in jail, I don't know Marilyn Manson, and I've never slept with a Spice Girl.  I spent a year sitting next to my grandma on the couch watching Wheel of Fortune.  End of story.",1,0,0,0,5,A2X9AEDAHF7O7S,AYG3MF094634L,A204JAK7QRDWVM,A38WUWONC7EXTO,A1F4D2PZ7NNWTL,0.5
Random,621460," No, please, not again.
",1,0,0,0,7,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.7
Random,619276," Put your right foot there --
",1,0,0,0,5,A233ONYNWKDIYF,ARYGQ46IMW8AU,A1F4D2PZ7NNWTL,A3TFQK7QK8X6LM,A1DTQSIIYIZL62,0.5
Random,7027," Would you rather be ravished by a pirate or a British rear admiral?
",1,0,0,0,3,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A00613921OIEGJA322163,AIPK94CUWL45W,A19ZT0TQPFA2,0.3
Random,622460," Oh please, don't shrink me, Norman. Not now.
",1,0,0,0,7,A233ONYNWKDIYF,A22SZHZTF72TRM,A199E33VY97TR,A1TMK6G1BLKVS2,A3EJ5TT2ZGBIDA,0.7
Random,468416," -- please, baby --
",1,0,0,0,7,A233ONYNWKDIYF,AISPSIJ54U4SC,A199E33VY97TR,A3T3VES112CGFO,A1F4D2PZ7NNWTL,0.7
Random,369370," How'd you do it?
",1,0,0,0,5,A16PRU8T6NZLN5,ANMGOZ451W9ZN,A3454T4PU9GJM0,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,0.5
Random,419605," Don't be silly...I'm old.  Don't look at me like that, please.  Why'd you come back?
",1,0,0,0,7,AW6UIL04MLQ9N,AO5E3LWBYM72K,A3MN5VOZFQPNZF,A24VFD1THQRMFO,A3R708BQ3N67PY,0.7
Random,165929," You 're so --
",1,0,0,0,5,A2QN0EGBRGJU1M,A2YFPO0N4GIS25,A2GSW5RBAT5LQ5,A1F4D2PZ7NNWTL,ABM77ZQWCHPNX,0.5
Random,164799," In English, please. I didn't spend ten years protecting the president so I could finish my career feeling like an idiot.
",1,0,0,0,3,A2WKPCZU4U110T,AO5E3LWBYM72K,ARYGQ46IMW8AU,A38WUWONC7EXTO,A38N58BSMTA0BE,0.3
Random,630266," Bogey Lowenstein's party is normal, but you're too busy listening to Bitches Who Need Prozac to know that.
",1,0,0,0,3,AEWF3138PFWEN,A3CA5S8GR8TZ1U,AYG3MF094634L,A3MN5VOZFQPNZF,A1F4D2PZ7NNWTL,0.3
Random,129071," The money that makes you Mr. Clark Brandon.  Let's you live in a penthouse, on top of the Vancouver Royal.  Lets you own a cruiser. Lets you do as you please, go where you please.  You big, open-handed, generous guy.  That's the kind of money it takes, isn't it?
",1,0,0,0,3,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A194CUACV9SQ1K,A29B522D0BX6HN,AIPK94CUWL45W,0.3
Random,588119," It says here you exposed yourself to a group of freshmen girls.
",1,0,0,0,5,A233ONYNWKDIYF,APDWVWS2HMSFD,AD317NO9623GZ,A28TXBSZPWMEU9,AIPK94CUWL45W,0.5
Random,219360," Is that woman a complete fruit-loop or is it just me?
",1,0,0,0,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A28ZB4ZB13BWAI,0.5
Random,451556," Take these round now, will you please? The American boy in twenty-one is only to have these after he's eaten. Will you be sure of that?
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A28ZB4ZB13BWAI,A3IHLWMZNBLUR4,0.7
Random,435881," Jean? Hold this, please.  You'll get there. But it's good to have something to fall back on. That's why I became an electrician. It pays the rent. Y'know, I'm an artist, too.
",1,0,0,0,7,A16PRU8T6NZLN5,A2UFD1I8ZO1V4G,A3MN5VOZFQPNZF,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.7
Random,611006," Rose, please go away.
",1,0,0,0,7,A233ONYNWKDIYF,A1TLLJDX8H4JP1,AC25X12LNYY6Y,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,0.7
Random,569882," Woogie, please, you're starting to scare me.
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3GOI327COFGY5,0.7
Random,554641," 'Cause we got more important things to do, like finding out who did it.
",1,0,0,0,5,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A31RP7HI5172B,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.5
Random,414976," Yeah, but then I fucked up. I fell for her.
",1,0,0,0,3,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,0.3
Random,384125," Where can I meet this man?
",1,0,0,0,5,A233ONYNWKDIYF,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A2AMGE57IJVSHF,0.5
Random,137038," Asia can be found to the west -- and I will prove it.
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1GIK4ZW3WYSTU,A3S5L3I8O3Q2G,A2AMGE57IJVSHF,0.5
Random,600770," Then, she, <u>herself</u>, possessed some knowledge of the Greater World...How pleased am I to see you looking so well...
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,0.5
Random,388839," No, Monsieur Varlac, my warrant is only for you.  Now, will you please come down at once.  You will be taken back to Chalon for trial.
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,0.7
Random,395319," You need money to take a girl out
",1,0,0,0,5,A233ONYNWKDIYF,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A2AMGE57IJVSHF,0.5
Random,555761," P-p-p-please duh-duh-duh-duh t-t tell, M-M-M-Miss R-R-Ratched, y-y you don't need to!
",1,0,0,0,7,A16PRU8T6NZLN5,A2UFD1I8ZO1V4G,A3MN5VOZFQPNZF,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.7
Random,396434," Oh come on, Kathryn. It's too easy. ""But I thought high school was only four years."" I mean, please. She knows nothing. She's seen nothing. I could have her under the table at Au Bar sucking me off before the appetizer arrived. Go get one of those moron friends of yours to do it. I have a reputation to uphold.
",1,0,0,0,3,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,0.3
Random,115432," Ignorance!  I believe the Indies are no more than 750 leagues west of the Canary Islands.
",1,0,0,0,5,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.5
Random,178537," Oh, honey -- tell me we haven't' progressed to full-on hallucinations.
",1,0,0,0,5,APDWVWS2HMSFD,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.5
Random,63959," Please... please... I'm only the maid. I didn't mean nothin!...
",1,0,0,0,10,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A28TXBSZPWMEU9,A2QH1BQA6GR48O,AIPK94CUWL45W,1
Random,414625," Okay, tell you what, I'll give you a head start.  You take her to the station house.  Don't let her out of your sight. She's the only warm body we got left.
",1,0,0,0,3,A233ONYNWKDIYF,A22SZHZTF72TRM,A3BA2LVL6Y7YO7,AVHARSCRX7M9E,AMJAP6BGF5LVM,0.3
Random,129287," Unsolved mystery.  She used to be really popular when she started high school, then it was just like she got sick of it or something.
",1,0,0,0,5,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A2AMGE57IJVSHF,0.5
Random,271033," Could I speak to you for just a moment, please?
",1,0,0,0,7,AW6UIL04MLQ9N,A1BJTTNDDFZ3ZP,A2ULMYRKQMNNFG,A2BE71BN177IH3,AZOAW8JH5HJJK,0.7
Random,97672," Don't kill me. Oh shit, please no. I'm Rocco. I'm the funny man!... the funny man... the funny.
",1,0,0,0,3,A233ONYNWKDIYF,A22SZHZTF72TRM,A3BA2LVL6Y7YO7,AVHARSCRX7M9E,AMJAP6BGF5LVM,0.3
Random,193182," Oh God, mister, please leave me alone.
",1,0,0,0,7,AUJNGT4ODJ6TE,A3S5L3I8O3Q2G,A2EKTJWJGLWVWV,A2AMGE57IJVSHF,A1LO3ERNARW7Y4,0.7
Random,27391," You're not so bad yourself.
",1,0,0,0,5,A2VMJFBCB921NI,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,0.5
